unitid,STABBR,income,index_sdd_shmonth,year_month,year,sept2015,high75,high1sd,high2sd,highmean,public,private_np,private_fp
110422,CA,60900,6.21808849851442,2013-09,2013,0,1,1,0,1,1,0,0
110422,CA,60900,8.4795968530489,2013-10,2013,0,1,1,0,1,1,0,0
110422,CA,60900,8.78436450748102,2013-11,2013,0,1,1,0,1,1,0,0
110422,CA,60900,-5.78848069567851,2013-12,2013,0,1,1,0,1,1,0,0
110422,CA,60900,4.8706023936891,2014-01,2014,0,1,1,0,1,1,0,0
110422,CA,60900,4.76570777120394,2014-02,2014,0,1,1,0,1,1,0,0
110422,CA,60900,17.5740601263951,2014-03,2014,0,1,1,0,1,1,0,0
110422,CA,60900,5.71499602347253,2014-04,2014,0,1,1,0,1,1,0,0
110422,CA,60900,3.70626889031563,2014-05,2014,0,1,1,0,1,1,0,0
110422,CA,60900,-2.75912660749047,2014-06,2014,0,1,1,0,1,1,0,0
110422,CA,60900,-11.173561343602,2014-07,2014,0,1,1,0,1,1,0,0
110422,CA,60900,-5.43027064750488,2014-08,2014,0,1,1,0,1,1,0,0
110422,CA,60900,12.2657208283737,2014-09,2014,0,1,1,0,1,1,0,0
110422,CA,60900,5.28531289209451,2014-10,2014,0,1,1,0,1,1,0,0
110422,CA,60900,2.14075859418391,2014-11,2014,0,1,1,0,1,1,0,0
110422,CA,60900,-10.0678506860643,2014-12,2014,0,1,1,0,1,1,0,0
110422,CA,60900,3.32627309571311,2015-01,2015,0,1,1,0,1,1,0,0
110422,CA,60900,1.19794532590361,2015-02,2015,0,1,1,0,1,1,0,0
110422,CA,60900,10.0646397443344,2015-03,2015,0,1,1,0,1,1,0,0
110422,CA,60900,0.567380041000515,2015-04,2015,0,1,1,0,1,1,0,0
110422,CA,60900,-0.140203044914988,2015-05,2015,0,1,1,0,1,1,0,0
110422,CA,60900,-11.8275590038575,2015-06,2015,0,1,1,0,1,1,0,0
110422,CA,60900,-10.7595422529373,2015-07,2015,0,1,1,0,1,1,0,0
110422,CA,60900,-7.76396624096527,2015-08,2015,0,1,1,0,1,1,0,0
110422,CA,60900,4.40279686686604,2015-09,2015,0,1,1,0,1,1,0,0
110422,CA,60900,1.97483150566579,2015-10,2015,1,1,1,0,1,1,0,0
110422,CA,60900,-4.56398009616,2015-11,2015,1,1,1,0,1,1,0,0
110422,CA,60900,-12.754213234255,2015-12,2015,1,1,1,0,1,1,0,0
110422,CA,60900,-1.6656862057852,2016-01,2016,1,1,1,0,1,1,0,0
110422,CA,60900,4.08934620543261,2016-02,2016,1,1,1,0,1,1,0,0
110422,CA,60900,-0.984061683365951,2016-03,2016,1,1,1,0,1,1,0,0
110547,CA,42800,-0.643707239563809,2013-03,2013,0,0,0,0,0,1,0,0
110547,CA,42800,12.2901350608692,2013-04,2013,0,0,0,0,0,1,0,0
110547,CA,42800,7.24429125424665,2013-05,2013,0,0,0,0,0,1,0,0
110547,CA,42800,-10.4732320430492,2013-06,2013,0,0,0,0,0,1,0,0
110547,CA,42800,-7.95315978439758,2013-07,2013,0,0,0,0,0,1,0,0
110547,CA,42800,10.1428698154078,2013-08,2013,0,0,0,0,0,1,0,0
110547,CA,42800,15.092122975386,2013-09,2013,0,0,0,0,0,1,0,0
110547,CA,42800,11.8195103650035,2013-10,2013,0,0,0,0,0,1,0,0
110547,CA,42800,12.8493303699599,2013-11,2013,0,0,0,0,0,1,0,0
110547,CA,42800,-4.54160387110353,2013-12,2013,0,0,0,0,0,1,0,0
110547,CA,42800,10.2569386783442,2014-01,2014,0,0,0,0,0,1,0,0
110547,CA,42800,0.377841774459542,2014-02,2014,0,0,0,0,0,1,0,0
110547,CA,42800,-0.765754950680783,2014-03,2014,0,0,0,0,0,1,0,0
110547,CA,42800,8.25563727301175,2014-04,2014,0,0,0,0,0,1,0,0
110547,CA,42800,4.3542560476038,2014-05,2014,0,0,0,0,0,1,0,0
110547,CA,42800,-13.0963531462074,2014-06,2014,0,0,0,0,0,1,0,0
110547,CA,42800,-6.66142136305014,2014-07,2014,0,0,0,0,0,1,0,0
110547,CA,42800,5.92619389833573,2014-08,2014,0,0,0,0,0,1,0,0
110547,CA,42800,4.76093727686223,2014-09,2014,0,0,0,0,0,1,0,0
110547,CA,42800,4.43438444502838,2014-10,2014,0,0,0,0,0,1,0,0
110547,CA,42800,8.83838352436959,2014-11,2014,0,0,0,0,0,1,0,0
110547,CA,42800,-15.3524610716673,2014-12,2014,0,0,0,0,0,1,0,0
110547,CA,42800,0.166298853199437,2015-01,2015,0,0,0,0,0,1,0,0
110547,CA,42800,-3.79865946815002,2015-02,2015,0,0,0,0,0,1,0,0
110547,CA,42800,-11.0904950354788,2015-03,2015,0,0,0,0,0,1,0,0
110547,CA,42800,0.913831830670593,2015-04,2015,0,0,0,0,0,1,0,0
110547,CA,42800,-5.19677581747758,2015-05,2015,0,0,0,0,0,1,0,0
110547,CA,42800,-19.5254953980571,2015-06,2015,0,0,0,0,0,1,0,0
110547,CA,42800,-14.0824135983189,2015-07,2015,0,0,0,0,0,1,0,0
110547,CA,42800,4.76344654131733,2015-08,2015,0,0,0,0,0,1,0,0
110547,CA,42800,1.9964662682161,2015-09,2015,0,0,0,0,0,1,0,0
110547,CA,42800,10.9947413118395,2015-10,2015,1,0,0,0,0,1,0,0
110547,CA,42800,6.88374742935377,2015-11,2015,1,0,0,0,0,1,0,0
110547,CA,42800,-11.3198905125701,2015-12,2015,1,0,0,0,0,1,0,0
110547,CA,42800,-7.25357170645775,2016-01,2016,1,0,0,0,0,1,0,0
110547,CA,42800,-6.22818380987794,2016-02,2016,1,0,0,0,0,1,0,0
110547,CA,42800,-4.37818617737708,2016-03,2016,1,0,0,0,0,1,0,0
110574,CA,51300,2.15085287603599,2013-03,2013,0,1,0,0,1,1,0,0
110574,CA,51300,9.19892923829829,2013-04,2013,0,1,0,0,1,1,0,0
110574,CA,51300,0.751638711792327,2013-05,2013,0,1,0,0,1,1,0,0
110574,CA,51300,-0.138331635849028,2013-06,2013,0,1,0,0,1,1,0,0
110574,CA,51300,-1.18085312507822,2013-07,2013,0,1,0,0,1,1,0,0
110574,CA,51300,9.52390268288735,2013-08,2013,0,1,0,0,1,1,0,0
110574,CA,51300,18.3361368677612,2013-09,2013,0,1,0,0,1,1,0,0
110574,CA,51300,8.59141799215555,2013-10,2013,0,1,0,0,1,1,0,0
110574,CA,51300,10.4361585588735,2013-11,2013,0,1,0,0,1,1,0,0
110574,CA,51300,-11.2958533968317,2013-12,2013,0,1,0,0,1,1,0,0
110574,CA,51300,7.10225630302495,2014-01,2014,0,1,0,0,1,1,0,0
110574,CA,51300,-1.42077731199598,2014-02,2014,0,1,0,0,1,1,0,0
110574,CA,51300,10.9033194050715,2014-03,2014,0,1,0,0,1,1,0,0
110574,CA,51300,7.61379632267944,2014-04,2014,0,1,0,0,1,1,0,0
110574,CA,51300,2.97006369972654,2014-05,2014,0,1,0,0,1,1,0,0
110574,CA,51300,0.126525721209699,2014-06,2014,0,1,0,0,1,1,0,0
110574,CA,51300,-9.36885125653959,2014-07,2014,0,1,0,0,1,1,0,0
110574,CA,51300,-12.3483182757889,2014-08,2014,0,1,0,0,1,1,0,0
110574,CA,51300,17.241267214919,2014-09,2014,0,1,0,0,1,1,0,0
110574,CA,51300,3.69170627133275,2014-10,2014,0,1,0,0,1,1,0,0
110574,CA,51300,5.26991620830288,2014-11,2014,0,1,0,0,1,1,0,0
110574,CA,51300,-14.4232927679631,2014-12,2014,0,1,0,0,1,1,0,0
110574,CA,51300,-4.45101921359573,2015-01,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-5.98532769546909,2015-02,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-5.81648118922745,2015-03,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-0.430186362922965,2015-04,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-8.11480623923901,2015-05,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-11.6902904792992,2015-06,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-16.7806590756919,2015-07,2015,0,1,0,0,1,1,0,0
110574,CA,51300,-5.94088368498533,2015-08,2015,0,1,0,0,1,1,0,0
110574,CA,51300,2.38658001735379,2015-09,2015,0,1,0,0,1,1,0,0
110574,CA,51300,6.99935679143164,2015-10,2015,1,1,0,0,1,1,0,0
110574,CA,51300,12.4178916091555,2015-11,2015,1,1,0,0,1,1,0,0
110574,CA,51300,-14.9971515679756,2015-12,2015,1,1,0,0,1,1,0,0
110574,CA,51300,-2.82667468107841,2016-01,2016,1,1,0,0,1,1,0,0
110574,CA,51300,-5.98805266572002,2016-02,2016,1,1,0,0,1,1,0,0
110574,CA,51300,-2.51390586676053,2016-03,2016,1,1,0,0,1,1,0,0
110583,CA,46900,-0.540268256583524,2013-03,2013,0,0,0,0,1,1,0,0
110583,CA,46900,11.1840163937442,2013-04,2013,0,0,0,0,1,1,0,0
110583,CA,46900,7.49694889596299,2013-05,2013,0,0,0,0,1,1,0,0
110583,CA,46900,-17.0526781357928,2013-06,2013,0,0,0,0,1,1,0,0
110583,CA,46900,-9.53087017122256,2013-07,2013,0,0,0,0,1,1,0,0
110583,CA,46900,8.23576791608347,2013-08,2013,0,0,0,0,1,1,0,0
110583,CA,46900,13.2043723364592,2013-09,2013,0,0,0,0,1,1,0,0
110583,CA,46900,14.9272713025083,2013-10,2013,0,0,0,0,1,1,0,0
110583,CA,46900,15.6806170469464,2013-11,2013,0,0,0,0,1,1,0,0
110583,CA,46900,-9.64036230908011,2013-12,2013,0,0,0,0,1,1,0,0
110583,CA,46900,10.4192785257548,2014-01,2014,0,0,0,0,1,1,0,0
110583,CA,46900,2.02632149425639,2014-02,2014,0,0,0,0,1,1,0,0
110583,CA,46900,5.37929768224824,2014-03,2014,0,0,0,0,1,1,0,0
110583,CA,46900,3.30000231251867,2014-04,2014,0,0,0,0,1,1,0,0
110583,CA,46900,2.64211609071971,2014-05,2014,0,0,0,0,1,1,0,0
110583,CA,46900,-19.3387576352048,2014-06,2014,0,0,0,0,1,1,0,0
110583,CA,46900,-13.7313355445668,2014-07,2014,0,0,0,0,1,1,0,0
110583,CA,46900,2.40321510880355,2014-08,2014,0,0,0,0,1,1,0,0
110583,CA,46900,8.90046370792767,2014-09,2014,0,0,0,0,1,1,0,0
110583,CA,46900,8.77700707529791,2014-10,2014,0,0,0,0,1,1,0,0
110583,CA,46900,10.6752516742966,2014-11,2014,0,0,0,0,1,1,0,0
110583,CA,46900,-15.3926681647605,2014-12,2014,0,0,0,0,1,1,0,0
110583,CA,46900,-3.29638539421397,2015-01,2015,0,0,0,0,1,1,0,0
110583,CA,46900,0.467753567361528,2015-02,2015,0,0,0,0,1,1,0,0
110583,CA,46900,-4.38895105198664,2015-03,2015,0,0,0,0,1,1,0,0
110583,CA,46900,-1.65753800544354,2015-04,2015,0,0,0,0,1,1,0,0
110583,CA,46900,-6.87053717640765,2015-05,2015,0,0,0,0,1,1,0,0
110583,CA,46900,-18.8970906746537,2015-06,2015,0,0,0,0,1,1,0,0
110583,CA,46900,-19.0753254514048,2015-07,2015,0,0,0,0,1,1,0,0
110583,CA,46900,2.65514672856152,2015-08,2015,0,0,0,0,1,1,0,0
110583,CA,46900,3.6964440636597,2015-09,2015,0,0,0,0,1,1,0,0
110583,CA,46900,9.67178749084537,2015-10,2015,1,0,0,0,1,1,0,0
110583,CA,46900,16.1772601941189,2015-11,2015,1,0,0,0,1,1,0,0
110583,CA,46900,-17.6019564403268,2015-12,2015,1,0,0,0,1,1,0,0
110583,CA,46900,6.48260296115638,2016-01,2016,1,0,0,0,1,1,0,0
110583,CA,46900,-0.833423560523224,2016-02,2016,1,0,0,0,1,1,0,0
110583,CA,46900,-6.55479459706012,2016-03,2016,1,0,0,0,1,1,0,0
